Closter,5557,3952,71.12,1240,885,980,16
Grand Totals,5557,3952,71.12,1240,885,980,16
Cresskill 1 - Election Day,854,549,64.29,104,137,118,106,74,0
Cresskill 2 - Election Day,991,628,63.37,92,149,114,118,81,0
Cresskill 3 - Election Day,1551,1003,64.67,164,342,207,257,207,5
Cresskill 4 - Election Day,792,546,68.94,111,160,146,158,96,0
Cresskill 5 - Election Day,623,453,72.71,110,145,112,114,80,2
Cresskill 6 - Election Day,656,468,71.34,90,134,96,122,71,1
Cresskill Mail-In Ballot - Mail-In Ba,0,275,0.00,59,91,80,74,84,5
Cresskill Provisional - Provisional,0,31,0.00,6,10,6,6,2,0
Election Day Totals,5467,3647,66.71,671,1067,793,875,609,8
Mail-In Ballot Totals,0,275,0.00,59,91,80,74,84,5
Provisional Totals,0,31,0.00,6,10,6,6,2,0
District Totals - Absentee,,,,,,,,,
District Grand Totals,,,,,,,,,
Cresskill,5467,3953,72.31,736,1168,879,955,695,13
Grand Totals,5467,3953,72.31,736,1168,879,955,695,13
Demarest 1 - Election Day,1154,775,67.16,220,197,163,1
Demarest 2 - Election Day,1157,729,63.01,221,232,179,2
Demarest 3 - Election Day,1180,754,63.90,210,207,161,0
Demarest Mail-In Ballot - Mail-In B,0,254,0.00,109,117,112,4
Demarest Provisional - Provisiona,0,16,0.00,3,1,1,0
Election Day Totals,3491,2258,64.68,651,636,503,3
Mail-In Ballot Totals,0,254,0.00,109,117,112,4
Provisional Totals,0,16,0.00,3,1,1,0
District Totals - Absentee,,,,,,,
District Grand Totals,,,,,,,
Demarest,3491,2528,72.41,763,754,616,7
Grand Totals,3491,2528,72.41,763,754,616,7
Dumont 1 - Election Day,972,663,68.21,137,117,114,100,1
Dumont 2 - Election Day,1191,831,69.77,199,140,133,109,2
Dumont 3 - Election Day,985,698,70.86,176,151,146,120,3
Dumont 4 - Election Day,1225,871,71.10,230,152,139,116,1
Dumont 5 - Election Day,1095,742,67.76,214,141,134,117,1
Dumont 6 - Election Day,1161,801,68.99,222,167,162,124,0
Dumont 7 - Election Day,995,727,73.07,180,135,155,111,2
Dumont 8 - Election Day,1212,881,72.69,229,210,164,163,2
Dumont 9 - Election Day,1085,762,70.23,187,185,158,138,0
Dumont 10 - Election Day,694,517,74.50,160,118,122,107,5
Dumont 11 - Election Day,1097,800,72.93,242,184,163,115,2
Dumont Mail-In Ballot - Mail-In Ba,0,420,0.00,151,146,171,145,7
Dumont Provisional - Provisional,0,74,0.00,20,11,8,6,0
Election Day Totals,11712,8293,70.81,2176,1700,1590,1320,19
Mail-In Ballot Totals,0,420,0.00,151,146,171,145,7
Provisional Totals,0,74,0.00,20,11,8,6,0
District Totals - Absentee,,,,,,,,
District Grand Totals,,,,,,,,
Dumont,11712,8787,75.03,2347,1857,1769,1471,26
Grand Totals,11712,8787,75.03,2347,1857,1769,1471,26
East Rutherford 1 - Election Day,1316,848,64.44,220,159,0,175,144,53,43,0
East Rutherford 2 - Election Day,1133,786,69.37,219,182,0,223,239,72,62,1
East Rutherford 3 - Election Day,950,653,68.74,173,156,4,162,202,61,48,0
East Rutherford 4 - Election Day,1981,1363,68.80,413,333,3,297,367,183,150,0
East Rutherford Mail-In Ballot - Ma,0,185,0.00,115,107,0,54,53,52,55,0
East Rutherford Provisional - Prov,0,36,0.00,8,11,0,7,9,3,2,0
Election Day Totals,5380,3650,67.84,1025,830,7,857,952,369,303,1
Mail-In Ballot Totals,0,185,0.00,115,107,0,54,53,52,55,0
Provisional Totals,0,36,0.00,8,11,0,7,9,3,2,0
District Totals - Absentee,,,,,,,,,,,
District Grand Totals,,,,,,,,,,,
East Rutherford,5380,3871,71.95,1148,948,7,918,1014,424,360,1
Grand Totals,5380,3871,71.95,1148,948,7,918,1014,424,360,1
Edgewater 1 - Election Day,1303,723,55.49,128,1
Edgewater 2 - Election Day,1563,946,60.52,207,2
Edgewater 3 - Election Day,1547,979,63.28,197,1
Edgewater 4 - Election Day,2043,1219,59.67,251,3
Edgewater Mail-In Ballot - Mail-In,0,289,0.00,110,3
Edgewater Provisional - Provisiona,0,65,0.00,21,0
Election Day Totals,6456,3867,59.90,783,7
Mail-In Ballot Totals,0,289,0.00,110,3
Provisional Totals,0,65,0.00,21,0
District Totals - Absentee,,,,,
District Grand Totals,,,,,
Edgewater,6456,4221,65.38,914,10
Grand Totals,6456,4221,65.38,914,10
Elmwood Park 1 - Election Day,1473,918,62.32,246,233,163,87,0,145,211,0
Elmwood Park 2 - Election Day,1515,946,62.44,255,287,163,83,5,127,182,1
Elmwood Park 3 - Election Day,998,659,66.03,172,198,124,75,0,90,149,0
Elmwood Park 4 - Election Day,923,535,57.96,116,122,67,30,0,61,94,0
Elmwood Park 5 - Election Day,880,584,66.36,157,169,86,56,0,73,96,0
Elmwood Park 6 - Election Day,814,498,61.18,77,98,53,43,0,49,71,0
Elmwood Park 7 - Election Day,1199,776,64.72,224,208,148,68,1,107,152,1
Elmwood Park 8 - Election Day,2017,1229,60.93,306,327,190,110,3,164,223,0
Elmwood Park 9 - Election Day,1252,746,59.58,188,185,101,53,1,116,151,0
Elmwood Park 10 - Election Day,1511,947,62.67,328,264,231,144,3,198,216,0
Elmwood Park Mail-In Ballot - Mai,0,606,0.00,289,305,236,169,10,99,233,2
Elmwood Park Provisional - Provis,0,246,0.00,72,89,35,23,0,42,62,0
Election Day Totals,12582,7838,62.30,2069,2091,1326,749,13,1130,1545,2
Mail-In Ballot Totals,0,606,0.00,289,305,236,169,10,99,233,2
Provisional Totals,0,246,0.00,72,89,35,23,0,42,62,0
District Totals - Absentee,,,,,,,,,,,
District Grand Totals,,,,,,,,,,,
Elmwood Park,12582,8690,69.07,2430,2485,1597,941,23,1271,1840,4
Grand Totals,12582,8690,69.07,2430,2485,1597,941,23,1271,1840,4
Emerson 1 - Election Day,1050,777,74.00,211,137,2
Emerson 2 - Election Day,864,615,71.18,165,113,2
Emerson 3 - Election Day,689,492,71.41,131,71,1
Emerson 4 - Election Day,1112,760,68.35,202,122,4
Emerson 5 - Election Day,836,581,69.50,144,104,1
Emerson 6 - Election Day,604,473,78.31,105,69,0
Emerson Mail-In Ballot - Mail-In Ba,0,292,0.00,133,132,0
Emerson Provisional - Provisional,0,29,0.00,8,7,0
Election Day Totals,5155,3698,71.74,958,616,10
Mail-In Ballot Totals,0,292,0.00,133,132,0
Provisional Totals,0,29,0.00,8,7,0
District Totals - Absentee,,,,,,
District Grand Totals,,,,,,
Emerson,5155,4019,77.96,1099,755,10
Grand Totals,5155,4019,77.96,1099,755,10
Englewood W1 D1 - Election Day,1575,1020,64.76,310,409,78,69,82,221,1
Englewood W1 D2 - Election Day,922,587,63.67,229,271,41,61,52,184,0
Englewood W1 D3 - Election Day,849,557,65.61,130,112,51,58,46,78,2
Englewood W1 D4 - Election Day,987,632,64.03,110,100,76,76,64,81,0
Englewood W2 D1 - Election Day,905,521,57.57,156,216,18,20,54,117,2
Englewood W2 D2 - Election Day,851,508,59.69,149,242,18,19,54,127,0
Englewood W2 D3 - Election Day,1249,738,59.09,238,279,49,31,75,179,4
Englewood W2 D4 - Election Day,1941,1136,58.53,231,204,86,67,65,150,1
Englewood W3 D1 - Election Day,903,603,66.78,94,90,63,50,44,57,3
Englewood W3 D2 - Election Day,1520,1019,67.04,291,234,141,154,110,200,3
Englewood W3 D3 - Election Day,743,507,68.24,176,156,70,62,47,128,2
Englewood W3 D4 - Election Day,1043,724,69.42,145,104,106,114,80,90,0
Englewood W4 D1 - Election Day,743,458,61.64,106,68,67,55,32,63,0
Englewood W4 D2 - Election Day,1194,801,67.09,176,121,109,143,78,98,3
Englewood W4 D3 - Election Day,1179,757,64.21,172,123,91,86,48,95,0
Englewood W4 D4 - Election Day,1095,682,62.28,170,161,78,68,49,94,0
Englewood Mail-In Ballot - Mail-In,0,717,0.00,220,222,133,126,139,178,6
Englewood Provisional - Provision,0,136,0.00,25,22,12,13,11,12,0
Election Day Totals,17699,11250,63.56,2883,2890,1142,1133,980,1962,21
Mail-In Ballot Totals,0,717,0.00,220,222,133,126,139,178,6
Provisional Totals,0,136,0.00,25,22,12,13,11,12,0
District Totals - Absentee,,,,,,,,,,
District Grand Totals,,,,,,,,,,
Englewood,17699,12103,68.38,3128,3134,1287,1272,1130,2152,27
Grand Totals,17699,12103,68.38,3128,3134,1287,1272,1130,2152,27
Englewood Cliffs 1 - Election Day,1076,626,58.18,141,176,112,86,133,158,123,0
Englewood Cliffs 2 - Election Day,903,533,59.03,131,155,127,83,118,170,115,1
Englewood Cliffs 3 - Election Day,953,583,61.18,162,136,138,100,99,132,84,1
Englewood Cliffs 4 - Election Day,841,486,57.79,154,117,109,78,85,141,84,1
Englewood Cliffs Mail-In Ballot - M,0,462,0.00,97,166,94,81,146,116,138,0
Englewood Cliffs Provisional - Pro,0,39,0.00,11,6,5,4,4,13,3,0
Election Day Totals,3773,2228,59.05,588,584,486,347,435,601,406,3
Mail-In Ballot Totals,0,462,0.00,97,166,94,81,146,116,138,0
Provisional Totals,0,39,0.00,11,6,5,4,4,13,3,0
District Totals - Absentee,,,,,,,,,,,
District Grand Totals,,,,,,,,,,,
Englewood Cliffs,3773,2729,72.33,696,756,585,432,585,730,547,3
Grand Totals,3773,2729,72.33,696,756,585,432,585,730,547,3
Fair Lawn 1 - Election Day,996,685,68.78,144,169,176,139,1
Fair Lawn 2 - Election Day,1452,1000,68.87,226,201,287,201,1
Fair Lawn 3 - Election Day,902,622,68.96,145,125,186,120,1
Fair Lawn 4 - Election Day,1089,684,62.81,149,175,245,162,5
Fair Lawn 5 - Election Day,700,494,70.57,124,159,180,135,3
Fair Lawn 6 - Election Day,974,657,67.45,148,138,197,119,0
Fair Lawn 7 - Election Day,787,544,69.12,131,143,166,115,0
Fair Lawn 8 - Election Day,915,671,73.33,117,165,159,152,0
Fair Lawn 9 - Election Day,1016,704,69.29,120,182,194,142,1
Fair Lawn 10 - Election Day,1033,723,69.99,164,222,191,162,0
Fair Lawn 11 - Election Day,954,661,69.29,147,169,210,155,2
Fair Lawn 12 - Election Day,795,553,69.56,134,175,205,147,0
Fair Lawn 13 - Election Day,1071,765,71.43,182,214,274,197,1
Fair Lawn 14 - Election Day,825,571,69.21,161,156,228,134,1
Fair Lawn 15 - Election Day,1403,904,64.43,189,218,219,164,6
Fair Lawn 16 - Election Day,1088,786,72.24,177,194,222,177,2
Fair Lawn 17 - Election Day,1001,693,69.23,153,200,214,168,3
Fair Lawn 18 - Election Day,834,544,65.23,139,134,172,131,1
Fair Lawn 19 - Election Day,846,604,71.39,143,154,182,148,0
Fair Lawn 20 - Election Day,915,618,67.54,121,182,175,148,2
Fair Lawn 21 - Election Day,1233,851,69.02,173,225,229,210,0
Fair Lawn 22 - Election Day,869,592,68.12,112,134,148,131,2
Fair Lawn 23 - Election Day,1047,708,67.62,187,182,205,168,4
Fair Lawn Mail-In Ballot - Mail-In B,0,1106,0.00,400,496,523,465,8
Fair Lawn Provisional - Provisiona,0,135,0.00,26,33,27,21,0
Election Day Totals,22745,15634,68.74,3486,4016,4664,3525,36
Mail-In Ballot Totals,0,1106,0.00,400,496,523,465,8
Provisional Totals,0,135,0.00,26,33,27,21,0
District Totals - Absentee,,,,,,,,
District Grand Totals,,,,,,,,
Fair Lawn,22745,16875,74.19,3912,4545,5214,4011,44
Grand Totals,22745,16875,74.19,3912,4545,5214,4011,44
Fort Lee 1 - Election Day,1180,777,65.85,166,127,165,59
Fort Lee 2 - Election Day,809,522,64.52,119,126,106,54
Fort Lee 3 - Election Day,1635,1013,61.96,252,171,146,41
Fort Lee 4 - Election Day,632,428,67.72,125,70,67,5
Fort Lee 5 - Election Day,939,625,66.56,108,95,79,30
Fort Lee 6 - Election Day,1660,1063,64.04,222,186,170,38
Fort Lee 7 - Election Day,2257,1423,63.05,304,238,225,32
Fort Lee 8 - Election Day,671,386,57.53,85,61,68,9
Fort Lee 9 - Election Day,725,428,59.03,94,79,73,10
Fort Lee 10 - Election Day,2821,1675,59.38,415,251,217,24
Fort Lee 11 - Election Day,687,421,61.28,118,106,114,7
Fort Lee 12 - Election Day,1349,813,60.27,170,144,133,6
Fort Lee 13 - Election Day,814,523,64.25,97,74,72,15
Fort Lee 14 - Election Day,705,450,63.83,114,78,62,6
Fort Lee 15 - Election Day,835,489,58.56,103,100,87,13
Fort Lee 16 - Election Day,1088,647,59.47,157,139,120,15
Fort Lee 17 - Election Day,538,359,66.73,90,48,57,7
Fort Lee 18 - Election Day,474,316,66.67,78,70,62,14
Fort Lee 19 - Election Day,1489,939,63.06,239,166,204,19
Fort Lee Mail-In Ballot - Mail-In Ba,0,958,0.00,390,377,390,31
Fort Lee Provisional - Provisional,0,189,0.00,44,48,31,0
Election Day Totals,21308,13297,62.40,3056,2329,2227,404
Mail-In Ballot Totals,0,958,0.00,390,377,390,31
Provisional Totals,0,189,0.00,44,48,31,0
District Totals - Absentee,,,,,,,
District Grand Totals,,,,,,,
Fort Lee,21308,14444,67.79,3490,2754,2648,435
Grand Totals,21308,14444,67.79,3490,2754,2648,435
Franklin Lakes 1 - Election Day,1091,716,65.63,183,84,1,210,199,154,0
Franklin Lakes 2 - Election Day,1111,733,65.98,183,80,0,196,179,141,0
Franklin Lakes 3 - Election Day,1110,732,65.95,198,77,1,205,182,131,0
Franklin Lakes 4 - Election Day,2123,1421,66.93,322,234,1,382,335,256,1
Franklin Lakes 5 - Election Day,1563,992,63.47,256,135,0,307,263,184,0
Franklin Lakes 6 - Election Day,1369,869,63.48,187,150,0,234,195,144,0
Franklin Lakes Mail-In Ballot - Mai,0,629,0.00,144,86,3,231,251,222,8
Franklin Lakes Provisional - Provis,0,39,0.00,19,6,0,17,17,8,0
Election Day Totals,8367,5463,65.29,1329,760,3,1534,1353,1010,1
Mail-In Ballot Totals,0,629,0.00,144,86,3,231,251,222,8
Provisional Totals,0,39,0.00,19,6,0,17,17,8,0
District Totals - Absentee,,,,,,,,,,
District Grand Totals,,,,,,,,,,
Franklin Lakes,8367,6131,73.28,1492,852,6,1782,1621,1240,9
Grand Totals,8367,6131,73.28,1492,852,6,1782,1621,1240,9
Glen Rock 1 - Election Day,1102,760,68.97,266,267,202,252,0,216,304,0
Glen Rock 2 - Election Day,1203,834,69.33,311,278,239,232,1,258,354,1
Glen Rock 3 - Election Day,1243,791,63.64,282,269,209,229,0,234,310,1
Glen Rock 4 - Election Day,1032,686,66.47,274,266,210,218,1,221,313,0
Glen Rock 5 - Election Day,1278,891,69.72,341,320,269,257,0,281,368,1
Glen Rock 6 - Election Day,979,649,66.29,245,228,180,242,1,203,250,0
Glen Rock 7 - Election Day,1157,806,69.66,305,236,224,290,0,244,326,1
Glen Rock 8 - Election Day,861,565,65.62,248,201,211,230,1,224,265,0
Glen Rock Mail-In Ballot - Mail-In B,0,760,0.00,353,341,304,323,18,385,422,19
Glen Rock Provisional - Provisiona,0,45,0.00,12,17,11,12,0,14,19,0
Election Day Totals,8855,5982,67.56,2272,2065,1744,1950,4,1881,2490,4
Mail-In Ballot Totals,0,760,0.00,353,341,304,323,18,385,422,19
Provisional Totals,0,45,0.00,12,17,11,12,0,14,19,0
District Totals - Absentee,,,,,,,,,,,
District Grand Totals,,,,,,,,,,,
Glen Rock,8855,6787,76.65,2637,2423,2059,2285,22,2280,2931,23
Grand Totals,8855,6787,76.65,2637,2423,2059,2285,22,2280,2931,23
Harrington Park 1 - Election Day,1058,731,69.09,184,282,0
Harrington Park 2 - Election Day,1242,868,69.89,207,278,2
Harrington Park 3 - Election Day,1210,832,68.76,189,287,5
Harrington Park Mail-In Ballot - Ma,0,219,0.00,89,105,6
Harrington Park Provisional - Prov,0,23,0.00,5,8,0
Election Day Totals,3510,2431,69.26,580,847,7
Mail-In Ballot Totals,0,219,0.00,89,105,6
Provisional Totals,0,23,0.00,5,8,0
District Totals - Absentee,,,,,,
District Grand Totals,,,,,,
Harrington Park,3510,2673,76.15,674,960,13
Grand Totals,3510,2673,76.15,674,960,13
Hasbrouck Heights 1 - Election Da,908,645,71.04,171,155,43
Hasbrouck Heights 2 - Election Da,1056,744,70.45,236,206,37
Hasbrouck Heights 3 - Election Da,851,624,73.33,201,180,45
Hasbrouck Heights 4 - Election Da,973,664,68.24,187,180,41
Hasbrouck Heights 5 - Election Da,835,599,71.74,171,152,46
Hasbrouck Heights 6 - Election Da,892,655,73.43,208,167,44
Hasbrouck Heights 7 - Election Da,900,643,71.44,193,154,42
Hasbrouck Heights 8 - Election Da,1029,709,68.90,195,175,43
Hasbrouck Heights 9 - Election Da,675,452,66.96,118,90,15
Hasbrouck Heights Mail-In Ballot -,0,410,0.00,174,176,35
Hasbrouck Heights Provisional - P,0,50,0.00,12,18,4
Election Day Totals,8119,5735,70.64,1680,1459,356
Mail-In Ballot Totals,0,410,0.00,174,176,35
Provisional Totals,0,50,0.00,12,18,4
District Totals - Absentee,,,,,,
District Grand Totals,,,,,,
Hasbrouck Heights,8119,6195,76.30,1866,1653,395
Grand Totals,8119,6195,76.30,1866,1653,395
Haworth 1 - Election Day,1326,868,65.46,411,3,265,338,247,213,6
Haworth 2 - Election Day,1239,843,68.04,386,1,272,337,262,208,2
Haworth Mail-In Ballot - Mail-In Ba,0,239,0.00,140,2,88,122,95,70,0
Haworth Provisional - Provisional,0,13,0.00,5,0,4,4,1,1,0
Election Day Totals,2565,1711,66.71,797,4,537,675,509,421,8
Mail-In Ballot Totals,0,239,0.00,140,2,88,122,95,70,0
Provisional Totals,0,13,0.00,5,0,4,4,1,1,0
District Totals - Absentee,,,,,,,,,,
District Grand Totals,,,,,,,,,,
Haworth,2565,1963,76.53,942,6,629,801,605,492,8
Grand Totals,2565,1963,76.53,942,6,629,801,605,492,8
Hillsdale 1 - Election Day,1062,778,73.26,181,0
Hillsdale 2 - Election Day,946,670,70.82,188,1
Hillsdale 3 - Election Day,1391,970,69.73,225,3
Hillsdale 4 - Election Day,1428,988,69.19,264,1
Hillsdale 5 - Election Day,1416,971,68.57,214,0
Hillsdale 6 - Election Day,1525,1043,68.39,265,7
Hillsdale Mail-In Ballot - Mail-In Ba,0,478,0.00,170,2
Hillsdale Provisional - Provisional,0,37,0.00,9,0
Election Day Totals,7768,5420,69.77,1337,12
Mail-In Ballot Totals,0,478,0.00,170,2
Provisional Totals,0,37,0.00,9,0
District Totals - Absentee,,,,,
District Grand Totals,,,,,
Hillsdale,7768,5935,76.40,1516,14
Grand Totals,7768,5935,76.40,1516,14
Ho-Ho-Kus 1 - Election Day,1108,785,70.85,266,161,1
Ho-Ho-Kus 2 - Election Day,1154,784,67.94,265,186,0
Ho-Ho-Kus 3 - Election Day,972,668,68.72,242,204,1
Ho-Ho-Kus Mail-In Ballot - Mail-In,0,210,0.00,77,47,2
Ho-Ho-Kus Provisional - Provision,0,15,0.00,7,4,0
Election Day Totals,3234,2237,69.17,773,551,2
Mail-In Ballot Totals,0,210,0.00,77,47,2
Provisional Totals,0,15,0.00,7,4,0
District Totals - Absentee,,,,,,
District Grand Totals,,,,,,
Ho-Ho-Kus,3234,2462,76.13,857,602,4
Grand Totals,3234,2462,76.13,857,602,4
Leonia 1 - Election Day,906,630,69.54,215,171,17
Leonia 2 - Election Day,836,562,67.22,241,156,29
Leonia 3 - Election Day,800,529,66.13,200,161,21
Leonia 4 - Election Day,833,551,66.15,187,111,26
Leonia 5 - Election Day,1228,845,68.81,293,164,15
Leonia 6 - Election Day,767,518,67.54,209,129,20
Leonia Mail-In Ballot - Mail-In Ballo,0,262,0.00,117,116,15
Leonia Provisional - Provisional,0,29,0.00,12,4,0
Election Day Totals,5370,3635,67.69,1345,892,128
Mail-In Ballot Totals,0,262,0.00,117,116,15
Provisional Totals,0,29,0.00,12,4,0
District Totals - Absentee,,,,,,
District Grand Totals,,,,,,
Leonia,5370,3926,73.11,1474,1012,143
Grand Totals,5370,3926,73.11,1474,1012,143
Little Ferry 1 - Election Day,855,601,70.29,174,124,147,0
Little Ferry 2 - Election Day,636,420,66.04,111,78,85,2
Little Ferry 3 - Election Day,1148,763,66.46,212,139,192,3
Little Ferry 4 - Election Day,895,588,65.70,164,110,141,1
Little Ferry 5 - Election Day,1286,747,58.09,156,101,144,4
Little Ferry 6 - Election Day,868,534,61.52,150,104,119,0
Little Ferry Mail-In Ballot - Mail-In,0,176,0.00,80,75,79,12
Little Ferry Provisional - Provisiona,0,30,0.00,10,8,8,0
Election Day Totals,5688,3653,64.22,967,656,828,10
Mail-In Ballot Totals,0,176,0.00,80,75,79,12
Provisional Totals,0,30,0.00,10,8,8,0
District Totals - Absentee,,,,,,,
District Grand Totals,,,,,,,
Little Ferry,5688,3859,67.84,1057,739,915,22
Grand Totals,5688,3859,67.84,1057,739,915,22
Lodi 1 - Election Day,1436,888,61.84,239,108,65,106,89,164,119,143,92,55,2
Lodi 2 - Election Day,1465,914,62.39,182,120,63,87,81,135,112,79,121,59,0
Lodi 3 - Election Day,967,580,59.98,122,60,41,45,36,73,64,59,70,20,0
Lodi 4 - Election Day,989,614,62.08,123,55,37,82,34,77,26,36,42,55,1
Lodi 5 - Election Day,1034,661,63.93,153,90,77,63,49,102,69,65,87,51,0
Lodi 6 - Election Day,892,575,64.46,120,77,55,67,62,92,58,66,146,52,0
Lodi 7 - Election Day,638,402,63.01,99,65,58,40,36,60,40,40,163,46,0
Lodi 8 - Election Day,1274,795,62.40,126,113,74,80,50,105,70,86,248,113,0
Lodi 9 - Election Day,1030,651,63.20,152,77,51,75,35,68,55,58,196,68,0
Lodi 10 - Election Day,1228,721,58.71,160,72,62,96,39,93,65,55,103,58,1
Lodi 11 - Election Day,1242,778,62.64,173,107,78,89,78,131,73,107,137,58,4
Lodi 12 - Election Day,1123,701,62.42,189,98,74,101,84,129,92,112,143,51,0
Lodi Mail-In Ballot - Mail-In Ballot,0,555,0.00,115,96,62,108,193,196,55,172,152,70,5
Lodi Provisional - Provisional,0,168,0.00,33,20,10,36,24,35,12,23,23,13,0
Election Day Totals,13318,8280,62.17,1838,1042,735,931,673,1229,843,906,1548,686,8
Mail-In Ballot Totals,0,555,0.00,115,96,62,108,193,196,55,172,152,70,5
Provisional Totals,0,168,0.00,33,20,10,36,24,35,12,23,23,13,0
District Totals - Absentee,,,,,,,,,,,,,,
District Grand Totals,,,,,,,,,,,,,,
Lodi,13318,9003,67.60,1986,1158,807,1075,890,1460,910,1101,1723,769,13
Grand Totals,13318,9003,67.60,1986,1158,807,1075,890,1460,910,1101,1723,769,13
Lyndhurst 1 - Election Day,774,505,65.25,131,103,115,183,134,121,0
Lyndhurst 2 - Election Day,754,501,66.45,109,116,128,138,110,91,0
Lyndhurst 3 - Election Day,1292,787,60.91,166,142,144,204,145,148,4
Lyndhurst 4 - Election Day,891,639,71.72,100,113,221,177,153,143,1
Lyndhurst 5 - Election Day,765,530,69.28,90,111,185,98,106,105,0
Lyndhurst 6 - Election Day,1053,718,68.19,107,135,221,131,124,157,0
Lyndhurst 7 - Election Day,842,569,67.58,105,184,163,121,104,108,1
Lyndhurst 8 - Election Day,907,634,69.90,82,124,163,137,97,118,1
Lyndhurst 9 - Election Day,770,513,66.62,100,108,122,137,108,79,0
Lyndhurst 10 - Election Day,1033,697,67.47,154,145,178,222,168,116,0
Lyndhurst 11 - Election Day,804,588,73.13,92,161,165,115,126,117,1
Lyndhurst 12 - Election Day,731,494,67.58,80,129,185,109,144,75,1
Lyndhurst 13 - Election Day,966,635,65.73,97,164,218,134,162,131,5
Lyndhurst 14 - Election Day,787,548,69.63,82,143,200,110,129,124,0
Lyndhurst 15 - Election Day,846,605,71.51,87,142,209,117,144,133,0
Lyndhurst Mail-In Ballot - Mail-In B,0,447,0.00,80,111,145,168,150,149,3
Lyndhurst Provisional - Provisiona,0,91,0.00,19,18,20,20,17,12,0
Election Day Totals,13215,8963,67.82,1582,2020,2617,2133,1954,1766,14
Mail-In Ballot Totals,0,447,0.00,80,111,145,168,150,149,3
Provisional Totals,0,91,0.00,19,18,20,20,17,12,0
District Totals - Absentee,,,,,,,,,,
District Grand Totals,,,,,,,,,,
Lyndhurst,13215,9501,71.90,1681,2149,2782,2321,2121,1927,17
Grand Totals,13215,9501,71.90,1681,2149,2782,2321,2121,1927,17
Mahwah 1 - Election Day,1660,1149,69.22,471,420,380,6
Mahwah 2 - Election Day,1296,918,70.83,366,350,344,4
Mahwah 3 - Election Day,1274,925,72.61,325,284,318,1
Mahwah 4 - Election Day,1095,800,73.06,336,250,246,0
Mahwah 5 - Election Day,971,690,71.06,251,233,243,4
Mahwah 6 - Election Day,1222,854,69.89,314,280,275,3
Mahwah 7 - Election Day,1602,1107,69.10,455,417,413,1
Mahwah 8 - Election Day,1506,967,64.21,331,324,289,0
Mahwah 9 - Election Day,493,326,66.13,107,98,100,3
Mahwah 10 - Election Day,1503,1067,70.99,404,309,275,8
Mahwah 11 - Election Day,1698,1172,69.02,432,353,360,7
Mahwah 12 - Election Day,764,537,70.29,177,151,146,0
Mahwah 13 - Election Day,1178,786,66.72,271,185,204,0
Mahwah 14 - Election Day,1146,757,66.06,286,229,240,0
Mahwah Mail-In Ballot - Mail-In Ba,0,962,0.00,572,553,527,19
Mahwah Provisional - Provisional,0,91,0.00,34,22,22,0
Election Day Totals,17408,12055,69.25,4526,3883,3833,37
Mail-In Ballot Totals,0,962,0.00,572,553,527,19
Provisional Totals,0,91,0.00,34,22,22,0
District Totals - Absentee,,,,,,,
District Grand Totals,,,,,,,
Mahwah,17408,13108,75.30,5132,4458,4382,56
Grand Totals,17408,13108,75.30,5132,4458,4382,56
Midland Park 1 - Election Day,1169,872,74.59,270,276,271,1
Midland Park 2 - Election Day,774,555,71.71,171,182,187,0
Midland Park 3 - Election Day,1172,869,74.15,244,261,240,2
Midland Park 4 - Election Day,948,657,69.30,193,202,191,0
Midland Park 5 - Election Day,1115,830,74.44,248,268,248,2
Midland Park Mail-In Ballot - Mail-,0,281,0.00,136,139,138,4
Midland Park Provisional - Provisio,0,36,0.00,10,10,10,0
Election Day Totals,5178,3783,73.06,1126,1189,1137,5
Mail-In Ballot Totals,0,281,0.00,136,139,138,4
Provisional Totals,0,36,0.00,10,10,10,0
District Totals - Absentee,,,,,,,
District Grand Totals,,,,,,,
Midland Park,5178,4100,79.18,1272,1338,1285,9
Grand Totals,5178,4100,79.18,1272,1338,1285,9
Moonachie 1 - Election Day,312,185,59.29,36,0
Moonachie 2 - Election Day,917,646,70.45,150,1
Moonachie 3 - Election Day,435,269,61.84,42,1
Moonachie Mail-In Ballot - Mail-In,0,55,0.00,30,1
Moonachie Provisional - Provision,0,6,0.00,4,0
Election Day Totals,1664,1100,66.11,228,2
Mail-In Ballot Totals,0,55,0.00,30,1
Provisional Totals,0,6,0.00,4,0
District Totals - Absentee,,,,,
District Grand Totals,,,,,
Moonachie,1664,1161,69.77,262,3
Grand Totals,1664,1161,69.77,262,3
New Milford 1 - Election Day,1291,924,71.57,228,220,193,0
New Milford 2 - Election Day,1234,862,69.85,184,244,175,5
New Milford 3 - Election Day,1298,963,74.19,239,236,210,4
New Milford 4 - Election Day,1395,997,71.47,241,266,188,1
New Milford 5 - Election Day,1126,766,68.03,252,235,204,2
New Milford 6 - Election Day,1018,629,61.79,150,129,103,1
New Milford 7 - Election Day,866,524,60.51,122,121,81,2
New Milford 8 - Election Day,1436,1003,69.85,233,222,156,1
New Milford 9 - Election Day,892,652,73.09,166,163,122,2
New Milford Mail-In Ballot - Mail-In,0,414,0.00,172,170,181,6
New Milford Provisional - Provision,0,78,0.00,23,18,15,0
Election Day Totals,10556,7320,69.34,1815,1836,1432,18
Mail-In Ballot Totals,0,414,0.00,172,170,181,6
Provisional Totals,0,78,0.00,23,18,15,0
District Totals - Absentee,,,,,,,
District Grand Totals,,,,,,,
New Milford,10556,7812,74.01,2010,2024,1628,24
